,Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
7386,IDCJAC0010,70014,1959,3,23,27.6,1.0,Y
7387,IDCJAC0010,70014,1959,3,24,23.3,1.0,Y
7388,IDCJAC0010,70014,1959,3,25,20.1,1.0,Y
7389,IDCJAC0010,70014,1959,3,26,23.1,1.0,Y
7390,IDCJAC0010,70014,1959,3,27,25.8,1.0,Y
7391,IDCJAC0010,70014,1959,3,28,23.1,1.0,Y
7392,IDCJAC0010,70014,1959,3,29,21.6,1.0,Y
7393,IDCJAC0010,70014,1959,3,30,22.8,1.0,Y
7394,IDCJAC0010,70014,1959,3,31,23.7,1.0,Y
7395,IDCJAC0010,70014,1959,4,1,20.1,1.0,Y
7396,IDCJAC0010,70014,1959,4,2,19.3,1.0,Y
7397,IDCJAC0010,70014,1959,4,3,22.4,1.0,Y
7398,IDCJAC0010,70014,1959,4,4,22.9,1.0,Y
7399,IDCJAC0010,70014,1959,4,5,22.1,1.0,Y
7400,IDCJAC0010,70014,1959,4,6,18.3,1.0,Y
7401,IDCJAC0010,70014,1959,4,7,18.3,1.0,Y
7402,IDCJAC0010,70014,1959,4,8,17.3,1.0,Y
7403,IDCJAC0010,70014,1959,4,9,22.9,1.0,Y
7404,IDCJAC0010,70014,1959,4,10,17.7,1.0,Y
7405,IDCJAC0010,70014,1959,4,11,17.6,1.0,Y
7406,IDCJAC0010,70014,1959,4,12,18.9,1.0,Y
7407,IDCJAC0010,70014,1959,4,13,16.8,1.0,Y
7408,IDCJAC0010,70014,1959,4,14,18.3,1.0,Y
7409,IDCJAC0010,70014,1959,4,15,18.6,1.0,Y
7410,IDCJAC0010,70014,1959,4,16,17.8,1.0,Y
7411,IDCJAC0010,70014,1959,4,17,18.0,1.0,Y
7412,IDCJAC0010,70014,1959,4,18,18.7,1.0,Y
7413,IDCJAC0010,70014,1959,4,19,20.0,1.0,Y
7414,IDCJAC0010,70014,1959,4,20,21.7,1.0,Y
7415,IDCJAC0010,70014,1959,4,21,22.3,1.0,Y
7416,IDCJAC0010,70014,1959,4,22,22.4,1.0,Y
7417,IDCJAC0010,70014,1959,4,23,22.6,1.0,Y
7418,IDCJAC0010,70014,1959,4,24,21.9,1.0,Y
7419,IDCJAC0010,70014,1959,4,25,18.3,1.0,Y
7420,IDCJAC0010,70014,1959,4,26,15.9,1.0,Y
7421,IDCJAC0010,70014,1959,4,27,17.6,1.0,Y
7422,IDCJAC0010,70014,1959,4,28,20.3,1.0,Y
7423,IDCJAC0010,70014,1959,4,29,20.5,1.0,Y
7424,IDCJAC0010,70014,1959,4,30,20.7,1.0,Y
7425,IDCJAC0010,70014,1959,5,1,19.9,1.0,Y
7426,IDCJAC0010,70014,1959,5,2,18.3,1.0,Y
7427,IDCJAC0010,70014,1959,5,3,19.1,1.0,Y
7428,IDCJAC0010,70014,1959,5,4,19.8,1.0,Y
7429,IDCJAC0010,70014,1959,5,5,19.6,1.0,Y
7430,IDCJAC0010,70014,1959,5,6,18.2,1.0,Y
7431,IDCJAC0010,70014,1959,5,7,16.1,1.0,Y
7432,IDCJAC0010,70014,1959,5,8,17.3,1.0,Y
7433,IDCJAC0010,70014,1959,5,9,18.1,1.0,Y
7434,IDCJAC0010,70014,1959,5,10,14.0,1.0,Y
7435,IDCJAC0010,70014,1959,5,11,15.7,1.0,Y
7436,IDCJAC0010,70014,1959,5,12,16.7,1.0,Y
7437,IDCJAC0010,70014,1959,5,13,18.2,1.0,Y
7438,IDCJAC0010,70014,1959,5,14,16.8,1.0,Y
7439,IDCJAC0010,70014,1959,5,15,17.9,1.0,Y
7440,IDCJAC0010,70014,1959,5,16,16.6,1.0,Y
7441,IDCJAC0010,70014,1959,5,17,16.9,1.0,Y
7442,IDCJAC0010,70014,1959,5,18,16.1,1.0,Y
7443,IDCJAC0010,70014,1959,5,19,12.4,1.0,Y
7444,IDCJAC0010,70014,1959,5,20,16.1,1.0,Y
7445,IDCJAC0010,70014,1959,5,21,11.6,1.0,Y
7446,IDCJAC0010,70014,1959,5,22,12.1,1.0,Y
7447,IDCJAC0010,70014,1959,5,23,12.7,1.0,Y
7448,IDCJAC0010,70014,1959,5,24,11.9,1.0,Y
7449,IDCJAC0010,70014,1959,5,25,14.6,1.0,Y
7450,IDCJAC0010,70014,1959,5,26,15.1,1.0,Y
7451,IDCJAC0010,70014,1959,5,27,16.6,1.0,Y
7452,IDCJAC0010,70014,1959,5,28,13.6,1.0,Y
7453,IDCJAC0010,70014,1959,5,29,11.9,1.0,Y
7454,IDCJAC0010,70014,1959,5,30,12.2,1.0,Y
7455,IDCJAC0010,70014,1959,5,31,12.5,1.0,Y
7456,IDCJAC0010,70014,1959,6,1,14.4,1.0,Y
7457,IDCJAC0010,70014,1959,6,2,14.6,1.0,Y
7458,IDCJAC0010,70014,1959,6,3,13.5,1.0,Y
7459,IDCJAC0010,70014,1959,6,4,13.3,1.0,Y
7460,IDCJAC0010,70014,1959,6,5,13.1,1.0,Y
7461,IDCJAC0010,70014,1959,6,6,13.1,1.0,Y
7462,IDCJAC0010,70014,1959,6,7,14.5,1.0,Y
7463,IDCJAC0010,70014,1959,6,8,15.1,1.0,Y
7464,IDCJAC0010,70014,1959,6,9,13.2,1.0,Y
7465,IDCJAC0010,70014,1959,6,10,12.2,1.0,Y
7466,IDCJAC0010,70014,1959,6,11,5.9,1.0,Y
7467,IDCJAC0010,70014,1959,6,12,10.7,1.0,Y
7468,IDCJAC0010,70014,1959,6,13,7.3,1.0,Y
7469,IDCJAC0010,70014,1959,6,14,9.0,1.0,Y
7470,IDCJAC0010,70014,1959,6,15,10.7,1.0,Y
7471,IDCJAC0010,70014,1959,6,16,12.0,1.0,Y
7472,IDCJAC0010,70014,1959,6,17,13.9,1.0,Y
7473,IDCJAC0010,70014,1959,6,18,12.8,1.0,Y
7474,IDCJAC0010,70014,1959,6,19,12.2,1.0,Y
7475,IDCJAC0010,70014,1959,6,20,15.2,1.0,Y
7476,IDCJAC0010,70014,1959,6,21,13.8,1.0,Y
7477,IDCJAC0010,70014,1959,6,22,11.2,1.0,Y
7478,IDCJAC0010,70014,1959,6,23,11.2,1.0,Y
7479,IDCJAC0010,70014,1959,6,24,16.2,1.0,Y
7480,IDCJAC0010,70014,1959,6,25,10.4,1.0,Y
7481,IDCJAC0010,70014,1959,6,26,7.4,1.0,Y
7482,IDCJAC0010,70014,1959,6,27,12.2,1.0,Y
7483,IDCJAC0010,70014,1959,6,28,14.4,1.0,Y
7484,IDCJAC0010,70014,1959,6,29,16.0,1.0,Y
7485,IDCJAC0010,70014,1959,6,30,14.3,1.0,Y
7486,IDCJAC0010,70014,1959,7,1,13.9,1.0,Y
7487,IDCJAC0010,70014,1959,7,2,13.3,1.0,Y
7488,IDCJAC0010,70014,1959,7,3,12.9,1.0,Y
7489,IDCJAC0010,70014,1959,7,4,12.7,1.0,Y
7490,IDCJAC0010,70014,1959,7,5,13.2,1.0,Y
7491,IDCJAC0010,70014,1959,7,6,12.9,1.0,Y
7492,IDCJAC0010,70014,1959,7,7,12.1,1.0,Y
7493,IDCJAC0010,70014,1959,7,8,9.6,1.0,Y
7494,IDCJAC0010,70014,1959,7,9,11.4,1.0,Y
7495,IDCJAC0010,70014,1959,7,10,11.5,1.0,Y
7496,IDCJAC0010,70014,1959,7,11,11.3,1.0,Y
7497,IDCJAC0010,70014,1959,7,12,13.3,1.0,Y
7498,IDCJAC0010,70014,1959,7,13,15.4,1.0,Y
7499,IDCJAC0010,70014,1959,7,14,14.7,1.0,Y
7500,IDCJAC0010,70014,1959,7,15,10.9,1.0,Y
7501,IDCJAC0010,70014,1959,7,16,13.7,1.0,Y
7502,IDCJAC0010,70014,1959,7,17,13.6,1.0,Y
7503,IDCJAC0010,70014,1959,7,18,14.6,1.0,Y
7504,IDCJAC0010,70014,1959,7,19,15.4,1.0,Y
7505,IDCJAC0010,70014,1959,7,20,13.1,1.0,Y
7506,IDCJAC0010,70014,1959,7,21,14.2,1.0,Y
7507,IDCJAC0010,70014,1959,7,22,12.9,1.0,Y
7508,IDCJAC0010,70014,1959,7,23,9.8,1.0,Y
7509,IDCJAC0010,70014,1959,7,24,9.4,1.0,Y
7510,IDCJAC0010,70014,1959,7,25,12.4,1.0,Y
7511,IDCJAC0010,70014,1959,7,26,13.2,1.0,Y
7512,IDCJAC0010,70014,1959,7,27,10.1,1.0,Y
7513,IDCJAC0010,70014,1959,7,28,8.6,1.0,Y
7514,IDCJAC0010,70014,1959,7,29,11.0,1.0,Y
7515,IDCJAC0010,70014,1959,7,30,9.7,1.0,Y
7516,IDCJAC0010,70014,1959,7,31,11.3,1.0,Y
7517,IDCJAC0010,70014,1959,8,1,10.4,1.0,Y
7518,IDCJAC0010,70014,1959,8,2,10.7,1.0,Y
7519,IDCJAC0010,70014,1959,8,3,12.3,1.0,Y
7520,IDCJAC0010,70014,1959,8,4,13.9,1.0,Y
7521,IDCJAC0010,70014,1959,8,5,11.4,1.0,Y
7522,IDCJAC0010,70014,1959,8,6,9.0,1.0,Y
7523,IDCJAC0010,70014,1959,8,7,10.6,1.0,Y
7524,IDCJAC0010,70014,1959,8,8,11.5,1.0,Y
7525,IDCJAC0010,70014,1959,8,9,12.9,1.0,Y
7526,IDCJAC0010,70014,1959,8,10,13.9,1.0,Y
7527,IDCJAC0010,70014,1959,8,11,11.1,1.0,Y
7528,IDCJAC0010,70014,1959,8,12,17.7,1.0,Y
7529,IDCJAC0010,70014,1959,8,13,10.1,1.0,Y
7530,IDCJAC0010,70014,1959,8,14,12.7,1.0,Y
7531,IDCJAC0010,70014,1959,8,15,11.7,1.0,Y
7532,IDCJAC0010,70014,1959,8,16,11.9,1.0,Y
7533,IDCJAC0010,70014,1959,8,17,11.8,1.0,Y
7534,IDCJAC0010,70014,1959,8,18,13.8,1.0,Y
7535,IDCJAC0010,70014,1959,8,19,14.6,1.0,Y
7536,IDCJAC0010,70014,1959,8,20,16.3,1.0,Y
7537,IDCJAC0010,70014,1959,8,21,15.2,1.0,Y
7538,IDCJAC0010,70014,1959,8,22,16.7,1.0,Y
7539,IDCJAC0010,70014,1959,8,23,17.4,1.0,Y
7540,IDCJAC0010,70014,1959,8,24,16.7,1.0,Y
7541,IDCJAC0010,70014,1959,8,25,15.6,1.0,Y
7542,IDCJAC0010,70014,1959,8,26,16.1,1.0,Y
7543,IDCJAC0010,70014,1959,8,27,13.8,1.0,Y
7544,IDCJAC0010,70014,1959,8,28,15.0,1.0,Y
7545,IDCJAC0010,70014,1959,8,29,14.6,1.0,Y
7546,IDCJAC0010,70014,1959,8,30,16.6,1.0,Y
7547,IDCJAC0010,70014,1959,8,31,17.2,1.0,Y
7548,IDCJAC0010,70014,1959,9,1,13.9,1.0,Y
7549,IDCJAC0010,70014,1959,9,2,15.2,1.0,Y
7550,IDCJAC0010,70014,1959,9,3,13.2,1.0,Y
7551,IDCJAC0010,70014,1959,9,4,14.5,1.0,Y
7552,IDCJAC0010,70014,1959,9,5,16.8,1.0,Y
7553,IDCJAC0010,70014,1959,9,6,18.5,1.0,Y
7554,IDCJAC0010,70014,1959,9,7,17.6,1.0,Y
7555,IDCJAC0010,70014,1959,9,8,18.2,1.0,Y
7556,IDCJAC0010,70014,1959,9,9,16.3,1.0,Y
7557,IDCJAC0010,70014,1959,9,10,17.8,1.0,Y
7558,IDCJAC0010,70014,1959,9,11,18.3,1.0,Y
7559,IDCJAC0010,70014,1959,9,12,19.8,1.0,Y
7560,IDCJAC0010,70014,1959,9,13,19.3,1.0,Y
7561,IDCJAC0010,70014,1959,9,14,18.2,1.0,Y
7562,IDCJAC0010,70014,1959,9,15,17.2,1.0,Y
7563,IDCJAC0010,70014,1959,9,16,16.6,1.0,Y
7564,IDCJAC0010,70014,1959,9,17,14.4,1.0,Y
7565,IDCJAC0010,70014,1959,9,18,17.1,1.0,Y
7566,IDCJAC0010,70014,1959,9,19,12.2,1.0,Y
7567,IDCJAC0010,70014,1959,9,20,5.9,1.0,Y
7568,IDCJAC0010,70014,1959,9,21,15.1,1.0,Y
7569,IDCJAC0010,70014,1959,9,22,13.5,1.0,Y
7570,IDCJAC0010,70014,1959,9,23,14.1,1.0,Y
7571,IDCJAC0010,70014,1959,9,24,14.8,1.0,Y
7572,IDCJAC0010,70014,1959,9,25,15.6,1.0,Y
7573,IDCJAC0010,70014,1959,9,26,15.4,1.0,Y
7574,IDCJAC0010,70014,1959,9,27,16.6,1.0,Y
7575,IDCJAC0010,70014,1959,9,28,14.2,1.0,Y
7576,IDCJAC0010,70014,1959,9,29,12.1,1.0,Y
7577,IDCJAC0010,70014,1959,9,30,10.4,1.0,Y
7578,IDCJAC0010,70014,1959,10,1,15.2,1.0,Y
7579,IDCJAC0010,70014,1959,10,2,17.2,1.0,Y
7580,IDCJAC0010,70014,1959,10,3,16.7,1.0,Y
7581,IDCJAC0010,70014,1959,10,4,13.6,1.0,Y
7582,IDCJAC0010,70014,1959,10,5,14.4,1.0,Y
7583,IDCJAC0010,70014,1959,10,6,15.9,1.0,Y
7584,IDCJAC0010,70014,1959,10,7,17.0,1.0,Y
7585,IDCJAC0010,70014,1959,10,8,20.1,1.0,Y
7586,IDCJAC0010,70014,1959,10,9,15.2,1.0,Y
7587,IDCJAC0010,70014,1959,10,10,20.5,1.0,Y
7588,IDCJAC0010,70014,1959,10,11,23.3,1.0,Y
7589,IDCJAC0010,70014,1959,10,12,20.4,1.0,Y
7590,IDCJAC0010,70014,1959,10,13,15.1,1.0,Y
7591,IDCJAC0010,70014,1959,10,14,15.4,1.0,Y
7592,IDCJAC0010,70014,1959,10,15,15.1,1.0,Y
7593,IDCJAC0010,70014,1959,10,16,13.4,1.0,Y
7594,IDCJAC0010,70014,1959,10,17,15.7,1.0,Y
7596,IDCJAC0010,70014,1959,10,19,19.3,,Y
7597,IDCJAC0010,70014,1959,10,20,10.5,1.0,Y
7598,IDCJAC0010,70014,1959,10,21,12.2,1.0,Y
7599,IDCJAC0010,70014,1959,10,22,15.2,1.0,Y
7600,IDCJAC0010,70014,1959,10,23,17.6,1.0,Y
7601,IDCJAC0010,70014,1959,10,24,19.4,1.0,Y
7602,IDCJAC0010,70014,1959,10,25,19.0,1.0,Y
7603,IDCJAC0010,70014,1959,10,26,19.3,1.0,Y
7604,IDCJAC0010,70014,1959,10,27,20.4,1.0,Y
7605,IDCJAC0010,70014,1959,10,28,19.3,1.0,Y
7606,IDCJAC0010,70014,1959,10,29,19.9,1.0,Y
7607,IDCJAC0010,70014,1959,10,30,19.6,1.0,Y
7608,IDCJAC0010,70014,1959,10,31,23.9,1.0,Y
7609,IDCJAC0010,70014,1959,11,1,22.7,1.0,Y
7610,IDCJAC0010,70014,1959,11,2,23.3,1.0,Y
7611,IDCJAC0010,70014,1959,11,3,26.4,1.0,Y
7612,IDCJAC0010,70014,1959,11,4,21.6,1.0,Y
7613,IDCJAC0010,70014,1959,11,5,23.1,1.0,Y
7614,IDCJAC0010,70014,1959,11,6,22.2,1.0,Y
7615,IDCJAC0010,70014,1959,11,7,25.9,1.0,Y
7616,IDCJAC0010,70014,1959,11,8,28.2,1.0,Y
7617,IDCJAC0010,70014,1959,11,9,13.5,1.0,Y
7618,IDCJAC0010,70014,1959,11,10,17.4,1.0,Y
7619,IDCJAC0010,70014,1959,11,11,17.1,1.0,Y
7620,IDCJAC0010,70014,1959,11,12,19.1,1.0,Y
7621,IDCJAC0010,70014,1959,11,13,26.3,1.0,Y
7622,IDCJAC0010,70014,1959,11,14,22.6,1.0,Y
7623,IDCJAC0010,70014,1959,11,15,25.4,1.0,Y
7624,IDCJAC0010,70014,1959,11,16,22.8,1.0,Y
7625,IDCJAC0010,70014,1959,11,17,23.2,1.0,Y
7626,IDCJAC0010,70014,1959,11,18,20.2,1.0,Y
7627,IDCJAC0010,70014,1959,11,19,21.8,1.0,Y
7628,IDCJAC0010,70014,1959,11,20,25.6,1.0,Y
7629,IDCJAC0010,70014,1959,11,21,29.6,1.0,Y
7630,IDCJAC0010,70014,1959,11,22,32.2,1.0,Y
7631,IDCJAC0010,70014,1959,11,23,33.6,1.0,Y
7632,IDCJAC0010,70014,1959,11,24,33.3,1.0,Y
7633,IDCJAC0010,70014,1959,11,25,26.2,1.0,Y
7634,IDCJAC0010,70014,1959,11,26,24.6,1.0,Y
7635,IDCJAC0010,70014,1959,11,27,29.0,1.0,Y
7636,IDCJAC0010,70014,1959,11,28,31.9,1.0,Y
7637,IDCJAC0010,70014,1959,11,29,32.1,1.0,Y
7638,IDCJAC0010,70014,1959,11,30,20.6,1.0,Y
7639,IDCJAC0010,70014,1959,12,1,22.3,1.0,Y
7640,IDCJAC0010,70014,1959,12,2,20.7,1.0,Y
7641,IDCJAC0010,70014,1959,12,3,21.2,1.0,Y
7642,IDCJAC0010,70014,1959,12,4,23.2,1.0,Y
7643,IDCJAC0010,70014,1959,12,5,25.2,1.0,Y
7644,IDCJAC0010,70014,1959,12,6,22.8,1.0,Y
7645,IDCJAC0010,70014,1959,12,7,22.1,1.0,Y
7646,IDCJAC0010,70014,1959,12,8,16.7,1.0,Y
7647,IDCJAC0010,70014,1959,12,9,22.4,1.0,Y
7648,IDCJAC0010,70014,1959,12,10,25.9,1.0,Y
7649,IDCJAC0010,70014,1959,12,11,23.7,1.0,Y
7650,IDCJAC0010,70014,1959,12,12,20.5,1.0,Y
7651,IDCJAC0010,70014,1959,12,13,18.8,1.0,Y
7652,IDCJAC0010,70014,1959,12,14,21.7,1.0,Y
7653,IDCJAC0010,70014,1959,12,15,26.4,1.0,Y
7654,IDCJAC0010,70014,1959,12,16,29.2,1.0,Y
7655,IDCJAC0010,70014,1959,12,17,28.9,1.0,Y
7656,IDCJAC0010,70014,1959,12,18,25.1,1.0,Y
7657,IDCJAC0010,70014,1959,12,19,22.8,1.0,Y
7658,IDCJAC0010,70014,1959,12,20,25.7,1.0,Y
7659,IDCJAC0010,70014,1959,12,21,23.1,1.0,Y
7660,IDCJAC0010,70014,1959,12,22,23.8,1.0,Y
7661,IDCJAC0010,70014,1959,12,23,24.5,1.0,Y
7662,IDCJAC0010,70014,1959,12,24,25.5,1.0,Y
7663,IDCJAC0010,70014,1959,12,25,25.0,1.0,Y
7664,IDCJAC0010,70014,1959,12,26,27.2,1.0,Y
7665,IDCJAC0010,70014,1959,12,27,25.7,1.0,Y
7666,IDCJAC0010,70014,1959,12,28,24.1,1.0,Y
7667,IDCJAC0010,70014,1959,12,29,26.1,1.0,Y
7668,IDCJAC0010,70014,1959,12,30,26.6,1.0,Y
7669,IDCJAC0010,70014,1959,12,31,33.3,1.0,Y
7670,IDCJAC0010,70014,1960,1,1,35.6,1.0,Y
7671,IDCJAC0010,70014,1960,1,2,36.7,1.0,Y
7672,IDCJAC0010,70014,1960,1,3,27.7,1.0,Y
7673,IDCJAC0010,70014,1960,1,4,18.6,1.0,Y
7674,IDCJAC0010,70014,1960,1,5,21.1,1.0,Y
7675,IDCJAC0010,70014,1960,1,6,26.0,1.0,Y
7676,IDCJAC0010,70014,1960,1,7,29.8,1.0,Y
7677,IDCJAC0010,70014,1960,1,8,31.2,1.0,Y
7678,IDCJAC0010,70014,1960,1,9,31.1,1.0,Y
7679,IDCJAC0010,70014,1960,1,10,32.6,1.0,Y
7680,IDCJAC0010,70014,1960,1,11,32.7,1.0,Y
7681,IDCJAC0010,70014,1960,1,12,23.9,1.0,Y
7682,IDCJAC0010,70014,1960,1,13,24.0,1.0,Y
7683,IDCJAC0010,70014,1960,1,14,29.9,1.0,Y
7684,IDCJAC0010,70014,1960,1,15,32.9,1.0,Y
7685,IDCJAC0010,70014,1960,1,16,33.3,1.0,Y
7686,IDCJAC0010,70014,1960,1,17,33.7,1.0,Y
7687,IDCJAC0010,70014,1960,1,18,25.0,1.0,Y
7688,IDCJAC0010,70014,1960,1,19,21.1,1.0,Y
7689,IDCJAC0010,70014,1960,1,20,23.0,1.0,Y
7690,IDCJAC0010,70014,1960,1,21,24.4,1.0,Y
7691,IDCJAC0010,70014,1960,1,22,26.1,1.0,Y
7692,IDCJAC0010,70014,1960,1,23,23.3,1.0,Y
7693,IDCJAC0010,70014,1960,1,24,27.9,1.0,Y
7694,IDCJAC0010,70014,1960,1,25,32.7,1.0,Y
7695,IDCJAC0010,70014,1960,1,26,36.6,1.0,Y
7696,IDCJAC0010,70014,1960,1,27,37.2,1.0,Y
7697,IDCJAC0010,70014,1960,1,28,33.4,1.0,Y
7698,IDCJAC0010,70014,1960,1,29,30.2,1.0,Y
7699,IDCJAC0010,70014,1960,1,30,28.8,1.0,Y
7700,IDCJAC0010,70014,1960,1,31,32.2,1.0,Y
7701,IDCJAC0010,70014,1960,2,1,28.9,1.0,Y
7702,IDCJAC0010,70014,1960,2,2,21.0,1.0,Y
7703,IDCJAC0010,70014,1960,2,3,25.7,1.0,Y
7704,IDCJAC0010,70014,1960,2,4,26.4,1.0,Y
7705,IDCJAC0010,70014,1960,2,5,25.9,1.0,Y
7706,IDCJAC0010,70014,1960,2,6,26.1,1.0,Y
7707,IDCJAC0010,70014,1960,2,7,28.6,1.0,Y
7708,IDCJAC0010,70014,1960,2,8,32.8,1.0,Y
7709,IDCJAC0010,70014,1960,2,9,30.4,1.0,Y
7710,IDCJAC0010,70014,1960,2,10,33.3,1.0,Y
7711,IDCJAC0010,70014,1960,2,11,28.2,1.0,Y
7712,IDCJAC0010,70014,1960,2,12,20.5,1.0,Y
7713,IDCJAC0010,70014,1960,2,13,31.5,1.0,Y
7714,IDCJAC0010,70014,1960,2,14,27.7,1.0,Y
7715,IDCJAC0010,70014,1960,2,15,29.2,1.0,Y
7716,IDCJAC0010,70014,1960,2,16,25.2,1.0,Y
7717,IDCJAC0010,70014,1960,2,17,26.5,1.0,Y
7718,IDCJAC0010,70014,1960,2,18,19.3,1.0,Y
7719,IDCJAC0010,70014,1960,2,19,21.4,1.0,Y
7720,IDCJAC0010,70014,1960,2,20,25.9,1.0,Y
7721,IDCJAC0010,70014,1960,2,21,26.1,1.0,Y
7722,IDCJAC0010,70014,1960,2,22,27.8,1.0,Y
7723,IDCJAC0010,70014,1960,2,23,23.6,1.0,Y
7724,IDCJAC0010,70014,1960,2,24,29.3,1.0,Y
7725,IDCJAC0010,70014,1960,2,25,27.8,1.0,Y
7726,IDCJAC0010,70014,1960,2,26,23.4,1.0,Y
7727,IDCJAC0010,70014,1960,2,27,21.7,1.0,Y
7728,IDCJAC0010,70014,1960,2,28,20.1,1.0,Y
7729,IDCJAC0010,70014,1960,2,29,21.1,1.0,Y
7730,IDCJAC0010,70014,1960,3,1,23.5,1.0,Y
7731,IDCJAC0010,70014,1960,3,2,23.7,1.0,Y
7732,IDCJAC0010,70014,1960,3,3,28.5,1.0,Y
7733,IDCJAC0010,70014,1960,3,4,26.7,1.0,Y
7734,IDCJAC0010,70014,1960,3,5,28.2,1.0,Y
7735,IDCJAC0010,70014,1960,3,6,26.4,1.0,Y
7736,IDCJAC0010,70014,1960,3,7,26.2,1.0,Y
7737,IDCJAC0010,70014,1960,3,8,26.1,1.0,Y
7738,IDCJAC0010,70014,1960,3,9,28.3,1.0,Y
7739,IDCJAC0010,70014,1960,3,10,28.2,1.0,Y
7740,IDCJAC0010,70014,1960,3,11,21.6,1.0,Y
7741,IDCJAC0010,70014,1960,3,12,21.2,1.0,Y
7742,IDCJAC0010,70014,1960,3,13,22.8,1.0,Y
7743,IDCJAC0010,70014,1960,3,14,18.9,1.0,Y
7744,IDCJAC0010,70014,1960,3,15,21.4,1.0,Y
7745,IDCJAC0010,70014,1960,3,16,18.4,1.0,Y
7746,IDCJAC0010,70014,1960,3,17,20.2,1.0,Y
7747,IDCJAC0010,70014,1960,3,18,22.1,1.0,Y
7748,IDCJAC0010,70014,1960,3,19,24.9,1.0,Y
7749,IDCJAC0010,70014,1960,3,20,25.4,1.0,Y
7750,IDCJAC0010,70014,1960,3,21,23.7,1.0,Y
7751,IDCJAC0010,70014,1960,3,22,24.0,1.0,Y
7752,IDCJAC0010,70014,1960,3,23,21.3,1.0,Y
7753,IDCJAC0010,70014,1960,3,24,22.4,1.0,Y
7754,IDCJAC0010,70014,1960,3,25,23.7,1.0,Y
7755,IDCJAC0010,70014,1960,3,26,27.2,1.0,Y
7756,IDCJAC0010,70014,1960,3,27,28.8,1.0,Y
7757,IDCJAC0010,70014,1960,3,28,25.1,1.0,Y
7758,IDCJAC0010,70014,1960,3,29,21.8,1.0,Y
7759,IDCJAC0010,70014,1960,3,30,26.2,1.0,Y
7760,IDCJAC0010,70014,1960,3,31,29.3,1.0,Y
7761,IDCJAC0010,70014,1960,4,1,18.2,1.0,Y
7762,IDCJAC0010,70014,1960,4,2,21.2,1.0,Y
7763,IDCJAC0010,70014,1960,4,3,22.4,1.0,Y
7764,IDCJAC0010,70014,1960,4,4,23.7,1.0,Y
7765,IDCJAC0010,70014,1960,4,5,19.1,1.0,Y
7766,IDCJAC0010,70014,1960,4,6,19.9,1.0,Y
7767,IDCJAC0010,70014,1960,4,7,20.0,1.0,Y
7768,IDCJAC0010,70014,1960,4,8,21.2,1.0,Y
7769,IDCJAC0010,70014,1960,4,9,22.2,1.0,Y
7770,IDCJAC0010,70014,1960,4,10,22.3,1.0,Y
7771,IDCJAC0010,70014,1960,4,11,22.1,1.0,Y
7772,IDCJAC0010,70014,1960,4,12,22.1,1.0,Y
7773,IDCJAC0010,70014,1960,4,13,23.8,1.0,Y
7774,IDCJAC0010,70014,1960,4,14,23.8,1.0,Y
7775,IDCJAC0010,70014,1960,4,15,18.7,1.0,Y
7776,IDCJAC0010,70014,1960,4,16,16.1,1.0,Y
7777,IDCJAC0010,70014,1960,4,17,18.2,1.0,Y
7778,IDCJAC0010,70014,1960,4,18,18.9,1.0,Y
7779,IDCJAC0010,70014,1960,4,19,21.8,1.0,Y
7780,IDCJAC0010,70014,1960,4,20,20.9,1.0,Y
7781,IDCJAC0010,70014,1960,4,21,20.3,1.0,Y
7782,IDCJAC0010,70014,1960,4,22,10.8,1.0,Y
7783,IDCJAC0010,70014,1960,4,23,13.6,1.0,Y
7784,IDCJAC0010,70014,1960,4,24,15.4,1.0,Y
7785,IDCJAC0010,70014,1960,4,25,19.1,1.0,Y
7786,IDCJAC0010,70014,1960,4,26,17.4,1.0,Y
7787,IDCJAC0010,70014,1960,4,27,17.6,1.0,Y
7788,IDCJAC0010,70014,1960,4,28,14.3,1.0,Y
7789,IDCJAC0010,70014,1960,4,29,18.4,1.0,Y
7790,IDCJAC0010,70014,1960,4,30,15.6,1.0,Y
7791,IDCJAC0010,70014,1960,5,1,14.6,1.0,Y
7792,IDCJAC0010,70014,1960,5,2,13.5,1.0,Y
7793,IDCJAC0010,70014,1960,5,3,12.6,1.0,Y
7794,IDCJAC0010,70014,1960,5,4,14.6,1.0,Y
7795,IDCJAC0010,70014,1960,5,5,12.4,1.0,Y
7796,IDCJAC0010,70014,1960,5,6,8.6,1.0,Y
7797,IDCJAC0010,70014,1960,5,7,11.2,1.0,Y
7798,IDCJAC0010,70014,1960,5,8,9.4,1.0,Y
7799,IDCJAC0010,70014,1960,5,9,11.3,1.0,Y
7800,IDCJAC0010,70014,1960,5,10,9.8,1.0,Y
7801,IDCJAC0010,70014,1960,5,11,12.3,1.0,Y
7802,IDCJAC0010,70014,1960,5,12,13.2,1.0,Y
7803,IDCJAC0010,70014,1960,5,13,7.1,1.0,Y
7804,IDCJAC0010,70014,1960,5,14,10.7,1.0,Y
7805,IDCJAC0010,70014,1960,5,15,10.5,1.0,Y
7806,IDCJAC0010,70014,1960,5,16,10.5,1.0,Y
7807,IDCJAC0010,70014,1960,5,17,14.1,1.0,Y
7808,IDCJAC0010,70014,1960,5,18,13.2,1.0,Y
