,Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
2475,IDCJAC0010,70351,2014,10,11,26.6,1.0,Y
2476,IDCJAC0010,70351,2014,10,12,27.6,1.0,Y
2477,IDCJAC0010,70351,2014,10,13,21.1,1.0,Y
2478,IDCJAC0010,70351,2014,10,14,8.7,1.0,Y
2479,IDCJAC0010,70351,2014,10,15,15.9,1.0,Y
2480,IDCJAC0010,70351,2014,10,16,17.1,1.0,Y
2481,IDCJAC0010,70351,2014,10,17,17.1,1.0,Y
2482,IDCJAC0010,70351,2014,10,18,20.4,1.0,Y
2483,IDCJAC0010,70351,2014,10,19,25.1,1.0,Y
2484,IDCJAC0010,70351,2014,10,20,17.1,1.0,Y
2485,IDCJAC0010,70351,2014,10,21,17.6,1.0,Y
2486,IDCJAC0010,70351,2014,10,22,24.9,1.0,Y
2487,IDCJAC0010,70351,2014,10,23,27.2,1.0,Y
2488,IDCJAC0010,70351,2014,10,24,28.4,1.0,Y
2489,IDCJAC0010,70351,2014,10,25,30.0,1.0,Y
2490,IDCJAC0010,70351,2014,10,26,29.2,1.0,Y
2491,IDCJAC0010,70351,2014,10,27,24.6,1.0,Y
2492,IDCJAC0010,70351,2014,10,28,19.8,1.0,Y
2493,IDCJAC0010,70351,2014,10,29,23.9,1.0,Y
2494,IDCJAC0010,70351,2014,10,30,26.5,1.0,Y
2495,IDCJAC0010,70351,2014,10,31,32.0,1.0,Y
2496,IDCJAC0010,70351,2014,11,1,26.5,1.0,Y
2497,IDCJAC0010,70351,2014,11,2,20.0,1.0,Y
2498,IDCJAC0010,70351,2014,11,3,22.6,1.0,Y
2499,IDCJAC0010,70351,2014,11,4,25.2,1.0,Y
2500,IDCJAC0010,70351,2014,11,5,27.2,1.0,Y
2501,IDCJAC0010,70351,2014,11,6,24.4,1.0,Y
2502,IDCJAC0010,70351,2014,11,7,27.4,1.0,Y
2503,IDCJAC0010,70351,2014,11,8,30.0,1.0,Y
2504,IDCJAC0010,70351,2014,11,9,33.3,1.0,Y
2505,IDCJAC0010,70351,2014,11,10,29.3,1.0,Y
2506,IDCJAC0010,70351,2014,11,11,26.9,1.0,Y
2507,IDCJAC0010,70351,2014,11,12,27.9,1.0,Y
2508,IDCJAC0010,70351,2014,11,13,31.2,1.0,Y
2509,IDCJAC0010,70351,2014,11,14,37.2,1.0,Y
2510,IDCJAC0010,70351,2014,11,15,29.4,1.0,Y
2511,IDCJAC0010,70351,2014,11,16,18.0,1.0,Y
2512,IDCJAC0010,70351,2014,11,17,23.6,1.0,Y
2513,IDCJAC0010,70351,2014,11,18,25.7,1.0,Y
2514,IDCJAC0010,70351,2014,11,19,27.8,1.0,Y
2515,IDCJAC0010,70351,2014,11,20,31.4,1.0,Y
2516,IDCJAC0010,70351,2014,11,21,30.2,1.0,Y
2517,IDCJAC0010,70351,2014,11,22,31.8,1.0,Y
2518,IDCJAC0010,70351,2014,11,23,39.0,1.0,Y
2519,IDCJAC0010,70351,2014,11,24,26.4,1.0,Y
2520,IDCJAC0010,70351,2014,11,25,25.4,1.0,Y
2521,IDCJAC0010,70351,2014,11,26,26.7,1.0,Y
2522,IDCJAC0010,70351,2014,11,27,25.9,1.0,Y
2523,IDCJAC0010,70351,2014,11,28,27.5,1.0,Y
2524,IDCJAC0010,70351,2014,11,29,29.7,1.0,Y
2525,IDCJAC0010,70351,2014,11,30,27.9,1.0,Y
2526,IDCJAC0010,70351,2014,12,1,32.7,1.0,N
2527,IDCJAC0010,70351,2014,12,2,33.0,1.0,N
2528,IDCJAC0010,70351,2014,12,3,31.8,1.0,N
2529,IDCJAC0010,70351,2014,12,4,28.2,1.0,N
2530,IDCJAC0010,70351,2014,12,5,28.4,1.0,N
2531,IDCJAC0010,70351,2014,12,6,22.6,1.0,N
2532,IDCJAC0010,70351,2014,12,7,27.5,1.0,N
2533,IDCJAC0010,70351,2014,12,8,29.1,1.0,N
2534,IDCJAC0010,70351,2014,12,9,29.4,1.0,N
2535,IDCJAC0010,70351,2014,12,10,30.8,1.0,N
2536,IDCJAC0010,70351,2014,12,11,22.6,1.0,N
2537,IDCJAC0010,70351,2014,12,12,22.2,1.0,N
2538,IDCJAC0010,70351,2014,12,13,22.5,1.0,N
2539,IDCJAC0010,70351,2014,12,14,28.1,1.0,N
2540,IDCJAC0010,70351,2014,12,15,30.8,1.0,N
2541,IDCJAC0010,70351,2014,12,16,32.6,1.0,N
2542,IDCJAC0010,70351,2014,12,17,25.9,1.0,N
2543,IDCJAC0010,70351,2014,12,18,27.4,1.0,N
2544,IDCJAC0010,70351,2014,12,19,25.3,1.0,N
2545,IDCJAC0010,70351,2014,12,20,27.4,1.0,N
2546,IDCJAC0010,70351,2014,12,21,30.2,1.0,N
2547,IDCJAC0010,70351,2014,12,22,30.8,1.0,N
2548,IDCJAC0010,70351,2014,12,23,29.0,1.0,N
2549,IDCJAC0010,70351,2014,12,24,24.9,1.0,N
2550,IDCJAC0010,70351,2014,12,25,27.0,1.0,N
2551,IDCJAC0010,70351,2014,12,26,24.6,1.0,N
2552,IDCJAC0010,70351,2014,12,27,22.7,1.0,N
2553,IDCJAC0010,70351,2014,12,28,26.7,1.0,N
2554,IDCJAC0010,70351,2014,12,29,29.7,1.0,N
2555,IDCJAC0010,70351,2014,12,30,25.0,1.0,N
2556,IDCJAC0010,70351,2014,12,31,29.2,1.0,N
2557,IDCJAC0010,70351,2015,1,1,32.6,1.0,Y
2558,IDCJAC0010,70351,2015,1,2,35.2,1.0,Y
2559,IDCJAC0010,70351,2015,1,3,34.7,1.0,Y
2560,IDCJAC0010,70351,2015,1,4,32.5,1.0,Y
2561,IDCJAC0010,70351,2015,1,5,29.6,1.0,Y
2562,IDCJAC0010,70351,2015,1,6,28.3,1.0,Y
2563,IDCJAC0010,70351,2015,1,7,31.5,1.0,Y
2564,IDCJAC0010,70351,2015,1,8,34.4,1.0,Y
2565,IDCJAC0010,70351,2015,1,9,32.3,1.0,Y
2566,IDCJAC0010,70351,2015,1,10,27.6,1.0,Y
2567,IDCJAC0010,70351,2015,1,11,22.5,1.0,Y
2568,IDCJAC0010,70351,2015,1,12,23.7,1.0,Y
2569,IDCJAC0010,70351,2015,1,13,24.8,1.0,Y
2570,IDCJAC0010,70351,2015,1,14,25.4,1.0,Y
2571,IDCJAC0010,70351,2015,1,15,27.4,1.0,Y
2572,IDCJAC0010,70351,2015,1,16,25.8,1.0,Y
2573,IDCJAC0010,70351,2015,1,17,26.7,1.0,Y
2574,IDCJAC0010,70351,2015,1,18,27.6,1.0,Y
2575,IDCJAC0010,70351,2015,1,19,22.4,1.0,Y
2576,IDCJAC0010,70351,2015,1,20,24.6,1.0,Y
2577,IDCJAC0010,70351,2015,1,21,28.3,1.0,Y
2578,IDCJAC0010,70351,2015,1,22,29.5,1.0,Y
2579,IDCJAC0010,70351,2015,1,23,31.9,1.0,Y
2580,IDCJAC0010,70351,2015,1,24,31.1,1.0,Y
2581,IDCJAC0010,70351,2015,1,25,28.7,1.0,Y
2582,IDCJAC0010,70351,2015,1,26,21.9,1.0,Y
2583,IDCJAC0010,70351,2015,1,27,18.3,1.0,Y
2584,IDCJAC0010,70351,2015,1,28,23.2,1.0,Y
2585,IDCJAC0010,70351,2015,1,29,21.6,1.0,Y
2586,IDCJAC0010,70351,2015,1,30,20.8,1.0,Y
2587,IDCJAC0010,70351,2015,1,31,24.2,1.0,Y
2588,IDCJAC0010,70351,2015,2,1,25.2,1.0,Y
2589,IDCJAC0010,70351,2015,2,2,23.6,1.0,Y
2590,IDCJAC0010,70351,2015,2,3,25.7,1.0,Y
2591,IDCJAC0010,70351,2015,2,4,21.8,1.0,Y
2592,IDCJAC0010,70351,2015,2,5,25.6,1.0,Y
2593,IDCJAC0010,70351,2015,2,6,27.7,1.0,Y
2594,IDCJAC0010,70351,2015,2,7,30.8,1.0,Y
2595,IDCJAC0010,70351,2015,2,8,34.4,1.0,Y
2596,IDCJAC0010,70351,2015,2,9,23.1,1.0,Y
2597,IDCJAC0010,70351,2015,2,10,29.4,1.0,Y
2598,IDCJAC0010,70351,2015,2,11,30.9,1.0,Y
2599,IDCJAC0010,70351,2015,2,12,26.3,1.0,Y
2600,IDCJAC0010,70351,2015,2,13,27.2,1.0,Y
2601,IDCJAC0010,70351,2015,2,14,24.1,1.0,Y
2602,IDCJAC0010,70351,2015,2,15,29.3,1.0,Y
2603,IDCJAC0010,70351,2015,2,16,32.1,1.0,Y
2604,IDCJAC0010,70351,2015,2,17,32.5,1.0,Y
2605,IDCJAC0010,70351,2015,2,18,29.6,1.0,Y
2606,IDCJAC0010,70351,2015,2,19,29.6,1.0,Y
2607,IDCJAC0010,70351,2015,2,20,30.2,1.0,Y
2608,IDCJAC0010,70351,2015,2,21,29.3,1.0,Y
2609,IDCJAC0010,70351,2015,2,22,29.1,1.0,Y
2610,IDCJAC0010,70351,2015,2,23,32.9,1.0,Y
2611,IDCJAC0010,70351,2015,2,24,25.6,1.0,Y
2612,IDCJAC0010,70351,2015,2,25,22.7,1.0,Y
2613,IDCJAC0010,70351,2015,2,26,27.4,1.0,Y
2614,IDCJAC0010,70351,2015,2,27,29.0,1.0,Y
2615,IDCJAC0010,70351,2015,2,28,31.5,1.0,Y
2616,IDCJAC0010,70351,2015,3,1,31.2,1.0,Y
2617,IDCJAC0010,70351,2015,3,2,26.4,1.0,Y
2618,IDCJAC0010,70351,2015,3,3,28.3,1.0,Y
2619,IDCJAC0010,70351,2015,3,4,30.1,1.0,Y
2620,IDCJAC0010,70351,2015,3,5,24.0,1.0,Y
2621,IDCJAC0010,70351,2015,3,6,24.3,1.0,Y
2622,IDCJAC0010,70351,2015,3,7,26.9,1.0,Y
2623,IDCJAC0010,70351,2015,3,8,30.1,1.0,Y
2624,IDCJAC0010,70351,2015,3,9,29.7,1.0,Y
2625,IDCJAC0010,70351,2015,3,10,28.6,1.0,Y
2626,IDCJAC0010,70351,2015,3,11,31.4,1.0,Y
2627,IDCJAC0010,70351,2015,3,12,30.1,1.0,Y
2628,IDCJAC0010,70351,2015,3,13,21.0,1.0,Y
2629,IDCJAC0010,70351,2015,3,14,27.1,1.0,Y
2630,IDCJAC0010,70351,2015,3,15,24.5,1.0,Y
2631,IDCJAC0010,70351,2015,3,16,24.2,1.0,Y
2632,IDCJAC0010,70351,2015,3,17,26.2,1.0,Y
2633,IDCJAC0010,70351,2015,3,18,30.3,1.0,Y
2634,IDCJAC0010,70351,2015,3,19,31.8,1.0,Y
2635,IDCJAC0010,70351,2015,3,20,32.0,1.0,Y
2636,IDCJAC0010,70351,2015,3,21,21.9,1.0,Y
2637,IDCJAC0010,70351,2015,3,22,23.4,1.0,Y
2638,IDCJAC0010,70351,2015,3,23,29.6,1.0,Y
2639,IDCJAC0010,70351,2015,3,24,23.9,1.0,Y
2640,IDCJAC0010,70351,2015,3,25,22.3,1.0,Y
2641,IDCJAC0010,70351,2015,3,26,20.9,1.0,Y
2642,IDCJAC0010,70351,2015,3,27,20.3,1.0,Y
2643,IDCJAC0010,70351,2015,3,28,22.8,1.0,Y
2644,IDCJAC0010,70351,2015,3,29,23.6,1.0,Y
2645,IDCJAC0010,70351,2015,3,30,21.3,1.0,Y
2646,IDCJAC0010,70351,2015,3,31,26.2,1.0,Y
2647,IDCJAC0010,70351,2015,4,1,26.6,1.0,Y
2648,IDCJAC0010,70351,2015,4,2,25.5,1.0,Y
2649,IDCJAC0010,70351,2015,4,3,16.5,1.0,Y
2650,IDCJAC0010,70351,2015,4,4,16.6,1.0,Y
2651,IDCJAC0010,70351,2015,4,5,23.0,1.0,Y
2652,IDCJAC0010,70351,2015,4,6,19.2,1.0,Y
2653,IDCJAC0010,70351,2015,4,7,16.6,1.0,Y
2654,IDCJAC0010,70351,2015,4,8,15.7,1.0,Y
2655,IDCJAC0010,70351,2015,4,9,18.9,1.0,Y
2656,IDCJAC0010,70351,2015,4,10,20.6,1.0,Y
2657,IDCJAC0010,70351,2015,4,11,22.3,1.0,Y
2658,IDCJAC0010,70351,2015,4,12,22.1,1.0,Y
2659,IDCJAC0010,70351,2015,4,13,20.8,1.0,Y
2660,IDCJAC0010,70351,2015,4,14,21.3,1.0,Y
2661,IDCJAC0010,70351,2015,4,15,21.9,1.0,Y
2662,IDCJAC0010,70351,2015,4,16,26.6,1.0,Y
2663,IDCJAC0010,70351,2015,4,17,18.9,1.0,Y
2664,IDCJAC0010,70351,2015,4,18,22.7,1.0,Y
2665,IDCJAC0010,70351,2015,4,19,16.8,1.0,Y
2666,IDCJAC0010,70351,2015,4,20,14.9,1.0,Y
2667,IDCJAC0010,70351,2015,4,21,13.8,1.0,Y
2668,IDCJAC0010,70351,2015,4,22,18.4,1.0,Y
2669,IDCJAC0010,70351,2015,4,23,23.4,1.0,Y
2670,IDCJAC0010,70351,2015,4,24,17.8,1.0,Y
2671,IDCJAC0010,70351,2015,4,25,17.4,1.0,Y
2672,IDCJAC0010,70351,2015,4,26,17.9,1.0,Y
2673,IDCJAC0010,70351,2015,4,27,16.0,1.0,Y
2674,IDCJAC0010,70351,2015,4,28,16.5,1.0,Y
2675,IDCJAC0010,70351,2015,4,29,17.9,1.0,Y
2676,IDCJAC0010,70351,2015,4,30,16.6,1.0,Y
2677,IDCJAC0010,70351,2015,5,1,17.1,1.0,Y
2678,IDCJAC0010,70351,2015,5,2,19.4,1.0,Y
2679,IDCJAC0010,70351,2015,5,3,23.3,1.0,Y
2680,IDCJAC0010,70351,2015,5,4,21.5,1.0,Y
2681,IDCJAC0010,70351,2015,5,5,20.8,1.0,Y
2682,IDCJAC0010,70351,2015,5,6,14.0,1.0,Y
2683,IDCJAC0010,70351,2015,5,7,13.9,1.0,Y
2684,IDCJAC0010,70351,2015,5,8,16.1,1.0,Y
2685,IDCJAC0010,70351,2015,5,9,15.3,1.0,Y
2686,IDCJAC0010,70351,2015,5,10,14.1,1.0,Y
2687,IDCJAC0010,70351,2015,5,11,16.4,1.0,Y
2688,IDCJAC0010,70351,2015,5,12,14.5,1.0,Y
2689,IDCJAC0010,70351,2015,5,13,11.8,1.0,Y
2690,IDCJAC0010,70351,2015,5,14,14.1,1.0,Y
2691,IDCJAC0010,70351,2015,5,15,17.8,1.0,Y
2692,IDCJAC0010,70351,2015,5,16,17.2,1.0,Y
2693,IDCJAC0010,70351,2015,5,17,18.4,1.0,Y
2694,IDCJAC0010,70351,2015,5,18,17.9,1.0,Y
2695,IDCJAC0010,70351,2015,5,19,14.4,1.0,Y
2696,IDCJAC0010,70351,2015,5,20,18.2,1.0,Y
2697,IDCJAC0010,70351,2015,5,21,16.1,1.0,Y
2698,IDCJAC0010,70351,2015,5,22,14.5,1.0,Y
2699,IDCJAC0010,70351,2015,5,23,15.2,1.0,Y
2700,IDCJAC0010,70351,2015,5,24,15.9,1.0,Y
2701,IDCJAC0010,70351,2015,5,25,14.6,1.0,Y
2702,IDCJAC0010,70351,2015,5,26,15.2,1.0,Y
2703,IDCJAC0010,70351,2015,5,27,16.8,1.0,Y
2704,IDCJAC0010,70351,2015,5,28,14.8,1.0,Y
2705,IDCJAC0010,70351,2015,5,29,17.1,1.0,Y
2706,IDCJAC0010,70351,2015,5,30,14.2,1.0,Y
2707,IDCJAC0010,70351,2015,5,31,14.0,1.0,Y
2708,IDCJAC0010,70351,2015,6,1,10.8,1.0,Y
2709,IDCJAC0010,70351,2015,6,2,11.7,1.0,Y
2710,IDCJAC0010,70351,2015,6,3,12.7,1.0,Y
2711,IDCJAC0010,70351,2015,6,4,11.4,1.0,Y
2712,IDCJAC0010,70351,2015,6,5,14.0,1.0,Y
2713,IDCJAC0010,70351,2015,6,6,13.9,1.0,Y
2714,IDCJAC0010,70351,2015,6,7,16.5,1.0,Y
2715,IDCJAC0010,70351,2015,6,8,15.4,1.0,Y
2716,IDCJAC0010,70351,2015,6,9,15.1,1.0,Y
2717,IDCJAC0010,70351,2015,6,10,14.4,1.0,Y
2718,IDCJAC0010,70351,2015,6,11,14.9,1.0,Y
2719,IDCJAC0010,70351,2015,6,12,17.5,1.0,Y
2720,IDCJAC0010,70351,2015,6,13,16.3,1.0,Y
2721,IDCJAC0010,70351,2015,6,14,16.3,1.0,Y
2722,IDCJAC0010,70351,2015,6,15,15.9,1.0,Y
2723,IDCJAC0010,70351,2015,6,16,12.8,1.0,Y
2724,IDCJAC0010,70351,2015,6,17,12.8,1.0,Y
2725,IDCJAC0010,70351,2015,6,18,10.7,1.0,Y
2726,IDCJAC0010,70351,2015,6,19,11.2,1.0,Y
2727,IDCJAC0010,70351,2015,6,20,11.6,1.0,Y
2728,IDCJAC0010,70351,2015,6,21,12.6,1.0,Y
2729,IDCJAC0010,70351,2015,6,22,13.1,1.0,Y
2730,IDCJAC0010,70351,2015,6,23,13.8,1.0,Y
2731,IDCJAC0010,70351,2015,6,24,15.7,1.0,Y
2732,IDCJAC0010,70351,2015,6,25,16.0,1.0,Y
2733,IDCJAC0010,70351,2015,6,26,14.3,1.0,Y
2734,IDCJAC0010,70351,2015,6,27,12.4,1.0,Y
2735,IDCJAC0010,70351,2015,6,28,13.2,1.0,Y
2736,IDCJAC0010,70351,2015,6,29,14.4,1.0,Y
2737,IDCJAC0010,70351,2015,6,30,11.6,1.0,Y
2738,IDCJAC0010,70351,2015,7,1,10.0,1.0,Y
2739,IDCJAC0010,70351,2015,7,2,10.8,1.0,Y
2740,IDCJAC0010,70351,2015,7,3,10.5,1.0,Y
2741,IDCJAC0010,70351,2015,7,4,9.3,1.0,Y
2742,IDCJAC0010,70351,2015,7,5,7.3,1.0,Y
2743,IDCJAC0010,70351,2015,7,6,11.2,1.0,Y
2744,IDCJAC0010,70351,2015,7,7,11.5,1.0,Y
2745,IDCJAC0010,70351,2015,7,8,12.6,1.0,Y
2746,IDCJAC0010,70351,2015,7,9,13.8,1.0,Y
2747,IDCJAC0010,70351,2015,7,10,9.9,1.0,Y
2748,IDCJAC0010,70351,2015,7,11,12.5,1.0,Y
2749,IDCJAC0010,70351,2015,7,12,9.2,1.0,Y
2750,IDCJAC0010,70351,2015,7,13,13.6,1.0,Y
2751,IDCJAC0010,70351,2015,7,14,10.0,1.0,Y
2752,IDCJAC0010,70351,2015,7,15,7.9,1.0,Y
2753,IDCJAC0010,70351,2015,7,16,10.8,1.0,Y
2754,IDCJAC0010,70351,2015,7,17,10.8,1.0,Y
2755,IDCJAC0010,70351,2015,7,18,11.0,1.0,Y
2756,IDCJAC0010,70351,2015,7,19,12.8,1.0,Y
2757,IDCJAC0010,70351,2015,7,20,14.1,1.0,Y
2758,IDCJAC0010,70351,2015,7,21,14.1,1.0,Y
2759,IDCJAC0010,70351,2015,7,22,9.6,1.0,Y
2760,IDCJAC0010,70351,2015,7,23,10.8,1.0,Y
2761,IDCJAC0010,70351,2015,7,24,11.6,1.0,Y
2762,IDCJAC0010,70351,2015,7,25,13.4,1.0,Y
2763,IDCJAC0010,70351,2015,7,26,11.5,1.0,Y
2764,IDCJAC0010,70351,2015,7,27,11.5,1.0,Y
2765,IDCJAC0010,70351,2015,7,28,13.0,1.0,Y
2766,IDCJAC0010,70351,2015,7,29,12.9,1.0,Y
2767,IDCJAC0010,70351,2015,7,30,12.3,1.0,Y
2768,IDCJAC0010,70351,2015,7,31,15.1,1.0,Y
2769,IDCJAC0010,70351,2015,8,1,15.1,1.0,Y
2770,IDCJAC0010,70351,2015,8,2,14.6,1.0,Y
2771,IDCJAC0010,70351,2015,8,3,11.1,1.0,Y
2772,IDCJAC0010,70351,2015,8,4,8.9,1.0,Y
2773,IDCJAC0010,70351,2015,8,5,10.1,1.0,Y
2774,IDCJAC0010,70351,2015,8,6,12.2,1.0,Y
2775,IDCJAC0010,70351,2015,8,7,13.0,1.0,Y
2776,IDCJAC0010,70351,2015,8,8,13.4,1.0,Y
2777,IDCJAC0010,70351,2015,8,9,13.3,1.0,Y
2778,IDCJAC0010,70351,2015,8,10,14.4,1.0,Y
2779,IDCJAC0010,70351,2015,8,11,13.6,1.0,Y
2780,IDCJAC0010,70351,2015,8,12,7.5,1.0,Y
2781,IDCJAC0010,70351,2015,8,13,12.2,1.0,Y
2782,IDCJAC0010,70351,2015,8,14,15.4,1.0,Y
2783,IDCJAC0010,70351,2015,8,15,15.1,1.0,Y
2784,IDCJAC0010,70351,2015,8,16,15.3,1.0,Y
2785,IDCJAC0010,70351,2015,8,17,12.5,1.0,Y
2786,IDCJAC0010,70351,2015,8,18,12.3,1.0,Y
2787,IDCJAC0010,70351,2015,8,19,13.0,1.0,Y
2788,IDCJAC0010,70351,2015,8,20,15.6,1.0,Y
2789,IDCJAC0010,70351,2015,8,21,17.7,1.0,Y
2790,IDCJAC0010,70351,2015,8,22,21.0,1.0,Y
2791,IDCJAC0010,70351,2015,8,23,16.5,1.0,Y
2792,IDCJAC0010,70351,2015,8,24,11.6,1.0,Y
2793,IDCJAC0010,70351,2015,8,25,10.5,1.0,Y
2794,IDCJAC0010,70351,2015,8,26,14.9,1.0,Y
2795,IDCJAC0010,70351,2015,8,27,15.8,1.0,Y
2796,IDCJAC0010,70351,2015,8,28,15.2,1.0,Y
2797,IDCJAC0010,70351,2015,8,29,14.0,1.0,Y
2798,IDCJAC0010,70351,2015,8,30,14.5,1.0,Y
2799,IDCJAC0010,70351,2015,8,31,15.0,1.0,Y
2800,IDCJAC0010,70351,2015,9,1,14.2,1.0,Y
2801,IDCJAC0010,70351,2015,9,2,16.8,1.0,Y
2802,IDCJAC0010,70351,2015,9,3,12.9,1.0,Y
2803,IDCJAC0010,70351,2015,9,4,16.7,1.0,Y
2804,IDCJAC0010,70351,2015,9,5,16.9,1.0,Y
2805,IDCJAC0010,70351,2015,9,6,14.8,1.0,Y
2806,IDCJAC0010,70351,2015,9,7,13.9,1.0,Y
2807,IDCJAC0010,70351,2015,9,8,13.1,1.0,Y
2808,IDCJAC0010,70351,2015,9,9,16.1,1.0,Y
2809,IDCJAC0010,70351,2015,9,10,17.0,1.0,Y
2810,IDCJAC0010,70351,2015,9,11,18.9,1.0,Y
2811,IDCJAC0010,70351,2015,9,12,21.4,1.0,Y
2812,IDCJAC0010,70351,2015,9,13,21.7,1.0,Y
2813,IDCJAC0010,70351,2015,9,14,22.4,1.0,Y
2814,IDCJAC0010,70351,2015,9,15,18.7,1.0,Y
2815,IDCJAC0010,70351,2015,9,16,17.5,1.0,Y
2816,IDCJAC0010,70351,2015,9,17,17.3,1.0,Y
2817,IDCJAC0010,70351,2015,9,18,16.8,1.0,Y
2818,IDCJAC0010,70351,2015,9,19,15.5,1.0,Y
2819,IDCJAC0010,70351,2015,9,20,19.6,1.0,Y
2820,IDCJAC0010,70351,2015,9,21,20.7,1.0,Y
2821,IDCJAC0010,70351,2015,9,22,15.2,1.0,Y
2822,IDCJAC0010,70351,2015,9,23,13.7,1.0,Y
2823,IDCJAC0010,70351,2015,9,24,12.8,1.0,Y
2824,IDCJAC0010,70351,2015,9,25,14.9,1.0,Y
2825,IDCJAC0010,70351,2015,9,26,17.6,1.0,Y
2826,IDCJAC0010,70351,2015,9,27,20.0,1.0,Y
2827,IDCJAC0010,70351,2015,9,28,20.4,1.0,Y
2828,IDCJAC0010,70351,2015,9,29,22.1,1.0,Y
2829,IDCJAC0010,70351,2015,9,30,21.3,1.0,Y
2830,IDCJAC0010,70351,2015,10,1,23.1,1.0,Y
2831,IDCJAC0010,70351,2015,10,2,24.9,1.0,Y
2832,IDCJAC0010,70351,2015,10,3,26.5,1.0,Y
2833,IDCJAC0010,70351,2015,10,4,28.3,1.0,Y
2834,IDCJAC0010,70351,2015,10,5,31.7,1.0,Y
2835,IDCJAC0010,70351,2015,10,6,31.8,1.0,Y
2836,IDCJAC0010,70351,2015,10,7,18.6,1.0,Y
2837,IDCJAC0010,70351,2015,10,8,20.0,1.0,Y
2838,IDCJAC0010,70351,2015,10,9,27.1,1.0,Y
2839,IDCJAC0010,70351,2015,10,10,27.4,1.0,Y
2840,IDCJAC0010,70351,2015,10,11,22.1,1.0,Y
2841,IDCJAC0010,70351,2015,10,12,25.0,1.0,Y
2842,IDCJAC0010,70351,2015,10,13,21.3,1.0,Y
2843,IDCJAC0010,70351,2015,10,14,26.1,1.0,Y
2844,IDCJAC0010,70351,2015,10,15,28.5,1.0,Y
2845,IDCJAC0010,70351,2015,10,16,30.1,1.0,Y
2846,IDCJAC0010,70351,2015,10,17,27.8,1.0,Y
2847,IDCJAC0010,70351,2015,10,18,21.6,1.0,Y
2848,IDCJAC0010,70351,2015,10,19,27.6,1.0,Y
2849,IDCJAC0010,70351,2015,10,20,29.5,1.0,Y
2850,IDCJAC0010,70351,2015,10,21,23.8,1.0,Y
2851,IDCJAC0010,70351,2015,10,22,19.0,1.0,Y
2852,IDCJAC0010,70351,2015,10,23,16.7,1.0,Y
2853,IDCJAC0010,70351,2015,10,24,23.1,1.0,Y
2854,IDCJAC0010,70351,2015,10,25,26.5,1.0,Y
2855,IDCJAC0010,70351,2015,10,26,27.0,1.0,Y
2856,IDCJAC0010,70351,2015,10,27,17.4,1.0,Y
2857,IDCJAC0010,70351,2015,10,28,22.5,1.0,Y
2858,IDCJAC0010,70351,2015,10,29,25.3,1.0,Y
2859,IDCJAC0010,70351,2015,10,30,25.0,1.0,Y
2860,IDCJAC0010,70351,2015,10,31,22.5,1.0,Y
2861,IDCJAC0010,70351,2015,11,1,25.3,1.0,Y
2862,IDCJAC0010,70351,2015,11,2,25.4,1.0,Y
2863,IDCJAC0010,70351,2015,11,3,21.3,1.0,Y
2864,IDCJAC0010,70351,2015,11,4,20.8,1.0,Y
2865,IDCJAC0010,70351,2015,11,5,22.3,1.0,Y
2866,IDCJAC0010,70351,2015,11,6,23.7,1.0,Y
2867,IDCJAC0010,70351,2015,11,7,23.2,1.0,Y
2868,IDCJAC0010,70351,2015,11,8,20.7,1.0,Y
2869,IDCJAC0010,70351,2015,11,9,27.8,1.0,Y
2870,IDCJAC0010,70351,2015,11,10,30.7,1.0,Y
2871,IDCJAC0010,70351,2015,11,11,18.7,1.0,Y
2872,IDCJAC0010,70351,2015,11,12,22.7,1.0,Y
2873,IDCJAC0010,70351,2015,11,13,23.6,1.0,Y
2874,IDCJAC0010,70351,2015,11,14,15.3,1.0,Y
2875,IDCJAC0010,70351,2015,11,15,21.1,1.0,Y
2876,IDCJAC0010,70351,2015,11,16,23.3,1.0,Y
2877,IDCJAC0010,70351,2015,11,17,26.5,1.0,Y
2878,IDCJAC0010,70351,2015,11,18,30.0,1.0,Y
2879,IDCJAC0010,70351,2015,11,19,34.8,1.0,Y
2880,IDCJAC0010,70351,2015,11,20,36.1,1.0,Y
2881,IDCJAC0010,70351,2015,11,21,26.5,1.0,Y
2882,IDCJAC0010,70351,2015,11,22,25.3,1.0,Y
2883,IDCJAC0010,70351,2015,11,23,26.1,1.0,Y
2884,IDCJAC0010,70351,2015,11,24,27.4,1.0,Y
2885,IDCJAC0010,70351,2015,11,25,30.3,1.0,Y
2886,IDCJAC0010,70351,2015,11,26,23.7,1.0,Y
2887,IDCJAC0010,70351,2015,11,27,22.9,1.0,Y
2888,IDCJAC0010,70351,2015,11,28,27.4,1.0,Y
2889,IDCJAC0010,70351,2015,11,29,27.4,1.0,Y
2890,IDCJAC0010,70351,2015,11,30,28.4,1.0,Y
2891,IDCJAC0010,70351,2015,12,1,35.0,1.0,Y
2892,IDCJAC0010,70351,2015,12,2,23.2,1.0,Y
2893,IDCJAC0010,70351,2015,12,3,26.8,1.0,Y
2894,IDCJAC0010,70351,2015,12,4,29.8,1.0,Y
2895,IDCJAC0010,70351,2015,12,5,32.0,1.0,Y
2896,IDCJAC0010,70351,2015,12,6,32.7,1.0,Y
2897,IDCJAC0010,70351,2015,12,7,28.8,1.0,Y
